,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,clusters,cluster
2743,205.0,1,4,2,365,2,dark purple
2744,47.0,2,5,1,27,0,pink
2745,60.0,8,6,1,29,0,pink
2746,72.0,1,28,2,82,0,pink
2747,112.0,1,1,2,365,2,dark purple
2748,75.0,2,8,1,40,0,pink
2749,900.0,3,3,1,88,2,dark purple
2750,700.0,3,1,7,30,0,pink
2751,55.0,8,0,1,362,2,dark purple
2752,112.0,1,0,2,365,2,dark purple
2753,165.0,5,3,1,166,0,pink
2754,250.0,2,0,1,365,2,dark purple
2755,64.0,2,26,1,180,0,pink
2756,80.0,3,0,2,0,0,pink
2757,84.0,2,19,1,0,0,pink
2758,89.0,28,0,26,89,0,pink
2759,108.0,2,4,2,0,0,pink
2760,619.0,3,0,4,145,2,dark purple
2761,130.0,1,5,1,0,0,pink
2762,45.0,4,10,1,29,0,pink
2763,106.0,1,25,1,91,0,pink
2764,57.0,2,14,1,10,0,pink
2765,254.0,1,0,1,364,2,dark purple
2766,102.0,2,12,1,0,0,pink
2767,194.0,2,23,1,1,0,pink
2768,49.0,1,2,2,258,2,dark purple
2769,79.0,2,19,2,0,0,pink
2770,70.0,2,3,2,180,0,pink
2771,108.0,2,3,1,0,0,pink
2772,108.0,2,26,1,0,0,pink
2773,75.0,1,0,1,88,0,pink
2774,79.0,2,1,1,179,0,pink
2775,41.0,4,10,2,0,0,pink
2776,100.0,2,4,1,89,0,pink
2777,60.0,2,13,1,0,0,pink
2778,650.0,3,16,1,303,2,dark purple
2779,96.0,2,4,1,0,0,pink
2780,72.0,2,7,1,0,0,pink
2781,41.0,2,9,1,154,0,pink
2782,49.0,2,10,1,2,0,pink
2783,110.0,7,0,1,363,2,dark purple
2784,40.0,5,5,2,174,0,pink
2785,153.0,2,9,1,179,2,dark purple
2786,84.0,2,1,1,0,0,pink
2787,90.0,2,0,1,90,0,pink
2788,85.0,1,0,1,0,0,pink
2789,80.0,3,1,1,0,0,pink
2790,92.0,25,18,33,4,0,pink
2791,45.0,2,4,1,365,2,dark purple
2792,389.0,3,1,1,89,0,pink
2793,150.0,2,0,2,178,2,dark purple
2794,65.0,4,2,1,0,0,pink
2795,176.0,2,3,1,364,2,dark purple
2796,70.0,1,3,1,89,0,pink
2797,75.0,29,2,1,0,0,pink
2798,66.0,2,10,1,0,0,pink
2799,1900.0,3,0,3,365,2,dark purple
2800,999.0,3,0,3,365,2,dark purple
2801,1900.0,3,0,3,29,2,dark purple
2802,29.0,1,10,1,0,0,pink
2803,124.0,2,2,1,0,0,pink
2804,60.0,2,3,1,0,0,pink
2805,60.0,2,3,1,0,0,pink
2806,59.0,2,13,1,8,0,pink
2807,176.0,2,4,1,0,0,pink
2808,79.0,1,4,1,90,0,pink
2809,345.0,2,1,2,89,0,pink
2810,50.0,5,3,1,25,0,pink
2811,90.0,180,4,1,270,2,dark purple
2812,45.0,1,69,5,113,0,pink
2813,50.0,5,0,1,0,0,pink
2814,27.0,2,2,1,0,0,pink
2815,64.0,25,14,33,0,0,pink
2816,53.0,3,65,5,74,0,pink
2817,35.0,60,0,1,150,0,pink
2818,156.0,2,0,1,0,0,pink
2819,150.0,2,12,1,0,0,pink
2820,300.0,2,19,1,0,0,pink
2821,400.0,1,0,1,117,0,pink
2822,150.0,30,0,1,365,2,dark purple
2823,114.0,2,0,1,0,0,pink
2824,87.0,1,28,4,129,0,pink
2825,55.0,3,15,1,0,0,pink
2826,600.0,1,0,1,365,2,dark purple
2827,52.0,6,3,8,341,2,dark purple
2828,66.0,2,8,1,0,0,pink
2829,86.0,1,8,1,0,0,pink
2830,85.0,1,0,2,270,2,dark purple
2831,66.0,2,1,1,0,0,pink
2832,115.0,3,6,1,358,2,dark purple
2833,90.0,1,2,1,88,0,pink
2834,48.0,2,16,1,0,0,pink
2835,35.0,2,2,1,88,0,pink
2836,95.0,3,6,1,82,0,pink
2837,99.0,14,0,1,113,0,pink
2838,300.0,7,0,1,87,0,pink
2839,150.0,1,1,1,179,2,dark purple
2840,999.0,2,0,1,365,2,dark purple
2841,32.0,2,1,1,0,0,pink
2842,55.0,2,1,2,178,0,pink
2843,140.0,2,50,5,169,0,pink
2844,147.0,2,0,2,365,2,dark purple
2845,147.0,2,1,2,90,0,pink
2846,114.0,2,4,1,28,0,pink
2847,120.0,1,1,1,88,0,pink
2848,84.0,2,32,1,0,0,pink
2849,125.0,2,3,1,0,0,pink
2850,336.0,1,2,5,182,2,dark purple
2851,66.0,21,2,1,0,0,pink
2852,65.0,1,9,4,0,0,pink
2853,231.0,1,0,5,270,2,dark purple
2854,75.0,1,20,1,269,2,dark purple
2855,130.0,1,1,1,88,0,pink
2856,78.0,2,12,1,0,0,pink
2857,120.0,3,0,1,148,0,pink
2858,100.0,3,11,1,88,0,pink
2859,250.0,1,0,1,362,2,dark purple
2860,50.0,30,7,1,0,0,pink
2861,80.0,1,2,2,15,0,pink
2862,55.0,2,112,1,293,2,dark purple
2863,80.0,1,3,1,179,0,pink
2864,150.0,2,0,1,83,0,pink
2865,71.0,5,0,2,90,0,pink
2866,50.0,1,8,1,0,0,pink
2867,70.0,4,11,1,149,0,pink
2868,160.0,1,0,1,268,2,dark purple
2869,64.0,25,9,33,0,0,pink
2870,160.0,2,1,1,88,0,pink
2871,132.0,1,0,3,307,2,dark purple
2872,82.0,1,13,3,304,2,dark purple
2873,78.0,2,21,1,0,0,pink
2874,47.0,5,3,1,1,0,pink
2875,25.0,1,0,1,0,0,pink
2876,104.0,1,1,3,305,2,dark purple
2877,99.0,2,3,1,0,0,pink
2878,105.0,2,6,2,34,0,pink
2879,80.0,2,0,1,87,0,pink
2880,120.0,3,2,1,0,0,pink
2881,110.0,2,6,2,0,0,pink
2882,190.0,1,7,1,0,0,pink
2883,100.0,2,6,2,89,0,pink
2884,229.0,2,1,1,88,0,pink
2885,60.0,2,5,1,0,0,pink
2886,180.0,2,0,1,88,0,pink
2887,64.0,25,17,33,0,0,pink
2888,105.0,2,7,1,0,0,pink
2889,85.0,3,2,1,0,0,pink
2890,119.0,2,0,1,0,0,pink
2891,50.0,1,9,1,14,0,pink
2892,45.0,2,29,1,131,0,pink
2893,110.0,3,1,1,82,0,pink
2894,75.0,7,1,1,180,0,pink
2895,115.0,2,1,2,90,0,pink
2896,75.0,2,28,1,0,0,pink
2897,500.0,2,0,1,23,0,pink
2898,38.0,1,97,1,219,2,dark purple
2899,96.0,2,3,1,0,0,pink
2900,96.0,2,21,1,0,0,pink
2901,79.0,3,39,1,115,0,pink
2902,180.0,3,1,1,358,2,dark purple
2903,89.0,8,0,3,365,2,dark purple
2904,500.0,1,0,1,178,2,dark purple
2905,96.0,2,4,1,0,0,pink
2906,130.0,2,20,1,0,0,pink
2907,74.0,5,0,1,150,0,pink
2908,140.0,1,4,1,89,0,pink
2909,65.0,1,4,1,172,0,pink
2910,150.0,1,0,1,364,2,dark purple
2911,60.0,15,0,1,53,0,pink
2912,89.0,8,0,3,30,0,pink
2913,48.0,6,26,1,29,0,pink
2914,100.0,2,1,1,0,0,pink
2915,35.0,2,10,2,0,0,pink
2916,199.0,7,0,1,0,0,pink
2917,110.0,2,1,1,90,0,pink
2918,90.0,3,8,2,278,2,dark purple
2919,95.0,3,0,1,207,2,dark purple
2920,49.0,3,5,2,0,0,pink
2921,399.0,1,4,1,364,2,dark purple
2922,164.0,3,5,1,346,2,dark purple
2923,800.0,1,0,1,179,2,dark purple
2924,35.0,1,6,2,0,0,pink
2925,30.0,1,32,2,0,0,pink
2926,100.0,2,0,1,83,0,pink
2927,78.0,1,2,1,90,0,pink
2928,99.0,7,6,1,348,2,dark purple
2929,350.0,3,0,1,362,2,dark purple
2930,119.0,3,4,1,0,0,pink
2931,53.0,2,23,1,26,0,pink
2932,37.0,1,13,1,0,0,pink
2933,65.0,2,9,1,0,0,pink
2934,80.0,10,0,1,83,0,pink
2935,70.0,1,0,1,53,0,pink
2936,150.0,1,0,1,87,0,pink
2937,200.0,1,15,1,89,0,pink
2938,125.0,2,6,1,179,0,pink
2939,58.0,2,39,1,70,0,pink
2940,250.0,2,1,1,88,0,pink
2941,45.0,13,7,1,89,0,pink
2942,65.0,3,0,1,51,0,pink
2943,150.0,2,1,1,90,0,pink
2944,90.0,1,1,1,0,0,pink
2945,89.0,1,8,3,0,0,pink
2946,42.0,1,21,2,85,0,pink
2947,30.0,1,11,1,262,2,dark purple
2948,63.0,14,0,1,88,0,pink
2949,65.0,4,2,1,87,0,pink
2950,79.0,2,11,1,0,0,pink
2951,127.0,2,5,1,82,0,pink
2952,120.0,1,0,1,89,0,pink
2953,70.0,1,7,1,23,0,pink
2954,90.0,1,6,1,90,0,pink
2955,150.0,2,3,1,89,0,pink
2956,200.0,2,0,1,88,0,pink
2957,140.0,1,1,1,90,0,pink
2958,71.0,1,1,1,180,0,pink
2959,100.0,1,3,1,365,2,dark purple
2960,225.0,2,0,1,89,0,pink
2961,65.0,2,4,2,53,0,pink
2962,60.0,2,4,1,0,0,pink
2963,140.0,2,36,5,159,0,pink
2964,329.0,2,68,2,301,2,dark purple
2965,140.0,2,4,1,179,2,dark purple
2966,108.0,2,0,1,0,0,pink
2967,96.0,22,6,2,0,0,pink
2968,100.0,1,2,1,88,0,pink
2969,60.0,3,1,2,89,0,pink
2970,220.0,1,1,1,0,0,pink
2971,81.0,1,20,4,69,0,pink
2972,165.0,1,6,1,238,2,dark purple
2973,99.0,1,5,1,180,0,pink
2974,95.0,3,7,1,0,0,pink
2975,400.0,2,2,1,90,0,pink
2976,300.0,2,0,1,87,0,pink
2977,150.0,3,0,1,177,2,dark purple
2978,86.0,1,4,2,6,0,pink
2979,81.0,3,24,1,237,2,dark purple
2980,70.0,2,11,1,89,0,pink
2981,122.0,2,21,1,0,0,pink
2982,99.0,1,0,1,362,2,dark purple
2983,80.0,1,1,1,364,2,dark purple
2984,110.0,1,1,1,88,0,pink
2985,27.0,4,2,1,0,0,pink
2986,39.0,5,9,1,172,0,pink
2987,180.0,3,0,1,87,0,pink
2988,229.0,2,4,1,114,0,pink
2989,50.0,11,2,1,2,0,pink
2990,179.0,1,1,1,0,0,pink
2991,94.0,1,4,1,180,0,pink
2992,150.0,2,12,2,3,0,pink
2993,28.0,2,14,1,313,2,dark purple
2994,80.0,1,2,1,365,2,dark purple
2995,30.0,14,1,1,264,2,dark purple
2996,240.0,2,2,1,0,0,pink
2997,60.0,2,1,1,0,0,pink
2998,84.0,2,4,1,0,0,pink
2999,100.0,7,0,1,364,2,dark purple
3000,55.0,2,95,2,169,0,pink
3001,95.0,1,1,1,365,2,dark purple
3002,148.0,1,1,1,89,0,pink
3003,70.0,3,0,1,348,2,dark purple
3004,160.0,1,0,1,365,2,dark purple
3005,240.0,1,1,1,88,0,pink
3006,251.0,3,7,1,0,0,pink
3007,80.0,5,0,1,83,0,pink
3008,179.0,3,2,1,363,2,dark purple
3009,100.0,1,0,1,365,2,dark purple
3010,96.0,2,4,2,0,0,pink
3011,118.0,2,0,1,88,0,pink
3012,105.0,1,144,4,365,2,dark purple
3013,75.0,1,469,4,365,2,dark purple
3014,35.0,1,6,1,17,0,pink
3015,83.0,1,43,4,365,2,dark purple
3016,93.0,1,12,4,365,2,dark purple
3017,200.0,7,0,1,363,2,dark purple
3018,50.0,1,9,1,0,0,pink
3019,140.0,2,4,1,363,2,dark purple
3020,75.0,1,4,1,90,0,pink
3021,50.0,1,6,1,0,0,pink
3022,90.0,1,2,1,0,0,pink
3023,200.0,2,2,1,90,0,pink
3024,200.0,1,0,1,88,0,pink
3025,349.0,2,0,1,90,0,pink
3026,85.0,2,9,1,0,0,pink
3027,96.0,2,7,2,0,0,pink
3028,171.0,1,2,2,179,2,dark purple
3029,151.0,1,0,1,179,2,dark purple
3030,416.0,2,0,1,89,0,pink
3031,70.0,2,0,1,0,0,pink
3032,171.0,1,0,2,179,2,dark purple
3033,84.0,2,3,1,0,0,pink
3034,30.0,4,16,2,176,0,pink
3035,129.0,3,0,1,87,0,pink
3036,420.0,1,0,1,88,0,pink
3037,294.0,2,0,1,177,2,dark purple
3038,175.0,1,3,1,0,0,pink
3039,39.0,1,38,1,101,0,pink
3040,106.0,1,0,1,364,2,dark purple
3041,90.0,2,1,1,88,0,pink
3042,150.0,3,11,1,73,0,pink
3043,78.0,2,0,1,0,0,pink
3044,227.0,10,10,2,88,0,pink
3045,100.0,2,0,1,89,0,pink
3046,107.0,3,6,1,178,0,pink
3047,190.0,2,2,1,167,0,pink
3048,69.0,6,3,1,172,0,pink
3049,58.0,14,3,1,0,0,pink
3050,64.0,25,21,33,0,0,pink
3051,500.0,2,0,1,363,2,dark purple
3052,300.0,6,0,1,87,0,pink
3053,53.0,50,10,1,0,0,pink
3054,55.0,3,0,2,49,0,pink
3055,250.0,2,0,1,88,0,pink
3056,230.0,2,0,1,364,2,dark purple
3057,130.0,5,0,2,178,0,pink
3058,130.0,5,0,2,178,0,pink
3059,80.0,1,6,1,178,0,pink
3060,80.0,1,3,1,179,0,pink
3061,150.0,3,0,1,88,0,pink
3062,76.0,1,0,1,89,0,pink
3063,200.0,3,1,1,0,0,pink
3064,65.0,1,3,1,82,0,pink
3065,150.0,1,3,1,0,0,pink
3066,120.0,1,0,2,365,2,dark purple
3067,373.0,2,0,1,82,0,pink
3068,126.0,2,0,1,88,0,pink
3069,280.0,1,0,1,179,2,dark purple
3070,65.0,1,16,1,162,0,pink
3071,130.0,1,0,1,186,2,dark purple
3072,180.0,1,1,1,83,0,pink
3073,190.0,1,1,1,365,2,dark purple
3074,112.0,1,9,3,83,0,pink
3075,59.0,1,6,1,141,0,pink
3076,159.0,2,0,1,179,2,dark purple
3077,171.0,2,1,1,179,2,dark purple
3078,250.0,2,0,1,364,2,dark purple
3079,450.0,2,0,1,365,2,dark purple
3080,126.0,1,4,1,90,0,pink
3081,333.0,1,0,1,89,0,pink
3082,115.0,3,7,1,0,0,pink
3083,225.0,2,2,1,89,0,pink
3084,500.0,2,0,1,363,2,dark purple
3085,34.0,1,53,1,0,0,pink
3086,80.0,5,0,1,89,0,pink
3087,44.0,1,12,1,85,0,pink
3088,60.0,2,11,1,0,0,pink
3089,130.0,1,1,2,0,0,pink
3090,56.0,3,29,1,18,0,pink
3091,60.0,1,4,1,88,0,pink
3092,100.0,5,5,1,0,0,pink
3093,60.0,2,7,1,359,2,dark purple
3094,600.0,2,0,1,87,0,pink
3095,90.0,1,3,1,0,0,pink
3096,180.0,1,0,1,364,2,dark purple
3097,173.0,2,0,10,364,2,dark purple
3098,100.0,14,2,1,0,0,pink
3099,70.0,1,0,2,88,0,pink
3100,144.0,2,0,1,0,0,pink
3101,144.0,2,0,1,0,0,pink
3102,300.0,2,0,1,89,0,pink
3103,90.0,2,2,1,0,0,pink
3104,70.0,3,46,1,0,0,pink
3105,28.0,2,3,2,88,0,pink
3106,60.0,1,5,1,89,0,pink
3107,105.0,7,4,1,140,0,pink
3108,120.0,2,0,1,362,2,dark purple
3109,30.0,1,1,1,0,0,pink
3110,31.0,2,5,1,0,0,pink
3111,42.0,1,57,1,29,0,pink
3112,67.0,3,42,1,13,0,pink
3113,45.0,1,1,1,159,0,pink
3114,96.0,2,6,1,0,0,pink
3115,319.0,2,5,1,64,0,pink
3116,279.0,2,6,2,71,0,pink
3117,150.0,1,0,2,89,0,pink
3118,140.0,1,1,1,364,2,dark purple
3119,110.0,1,0,2,364,2,dark purple
3120,65.0,2,17,1,6,0,pink
3121,80.0,1,3,1,364,2,dark purple
3122,45.0,1,35,1,23,0,pink
3123,100.0,1,1,1,87,0,pink
3124,72.0,2,9,1,0,0,pink
3125,185.0,1,1,1,89,0,pink
3126,120.0,3,0,1,88,0,pink
3127,80.0,4,1,1,89,0,pink
3128,78.0,2,2,1,0,0,pink
3129,220.0,1,0,2,365,2,dark purple
3130,250.0,1,0,2,365,2,dark purple
3131,70.0,2,2,1,0,0,pink
3132,67.0,1,6,2,0,0,pink
3133,100.0,2,3,1,89,0,pink
3134,319.0,1,0,1,365,2,dark purple
3135,70.0,2,31,1,30,0,pink
3136,67.0,1,1,1,89,0,pink
3137,125.0,2,3,1,0,0,pink
3138,35.0,2,3,2,0,0,pink
3139,90.0,5,2,1,35,0,pink
3140,82.0,5,2,1,1,0,pink
3141,228.0,3,23,1,164,2,dark purple
3142,52.0,1,4,1,0,0,pink
3143,60.0,1,5,1,90,0,pink
3144,60.0,2,6,1,1,0,pink
3145,165.0,1,0,1,364,2,dark purple
3146,90.0,5,7,1,8,0,pink
3147,57.0,6,2,1,0,0,pink
3148,90.0,1,0,1,365,2,dark purple
3149,300.0,1,0,1,365,2,dark purple
3150,100.0,1,1,1,90,0,pink
3151,300.0,1,0,1,90,0,pink
3152,100.0,2,0,1,89,0,pink
3153,108.0,2,3,1,0,0,pink
3154,99.0,2,11,1,13,0,pink
3155,100.0,4,1,1,88,0,pink
3156,85.0,1,2,1,179,0,pink
3157,200.0,2,1,1,255,2,dark purple
3158,65.0,4,2,1,4,0,pink
3159,115.0,2,2,1,90,0,pink
3160,87.0,4,35,1,124,0,pink
3161,50.0,2,2,1,89,0,pink
3162,150.0,2,0,1,0,0,pink
3163,70.0,1,62,1,29,0,pink
3164,60.0,30,2,1,88,0,pink
3165,67.0,90,2,1,0,0,pink
3166,108.0,2,1,1,0,0,pink
3167,37.0,12,0,2,0,0,pink
3168,139.0,2,10,1,29,0,pink
3169,89.0,3,18,1,69,0,pink
3170,45.0,1,12,1,57,0,pink
3171,168.0,2,0,1,0,0,pink
3172,65.0,1,1,1,365,2,dark purple
3173,65.0,10,9,1,144,0,pink
3174,150.0,1,1,4,14,0,pink
3175,160.0,1,1,1,90,0,pink
3176,97.0,2,51,1,16,0,pink
3177,100.0,1,1,1,180,0,pink
3178,150.0,1,0,1,89,0,pink
3179,100.0,2,1,1,89,0,pink
3180,60.0,2,2,1,365,2,dark purple
3181,50.0,1,2,1,89,0,pink
3182,50.0,2,0,1,89,0,pink
3183,80.0,10,0,1,90,0,pink
3184,96.0,2,0,1,0,0,pink
3185,150.0,2,0,2,89,0,pink
3186,90.0,1,0,1,89,0,pink
3187,358.0,2,48,11,281,2,dark purple
3188,250.0,2,0,2,90,0,pink
3189,198.0,5,16,2,15,0,pink
3190,200.0,1,0,1,88,0,pink
3191,65.0,2,5,1,0,0,pink
3192,130.0,1,0,1,365,2,dark purple
3193,75.0,25,2,4,326,2,dark purple
3194,120.0,1,1,1,90,0,pink
3195,58.0,7,11,1,2,0,pink
3196,120.0,2,1,1,0,0,pink
3197,150.0,1,0,1,365,2,dark purple
3198,60.0,14,0,1,38,0,pink
3199,132.0,2,0,1,0,0,pink
3200,59.0,2,2,1,0,0,pink
3201,56.0,2,0,1,0,0,pink
3202,79.0,2,0,1,89,0,pink
3203,100.0,2,1,1,88,0,pink
3204,250.0,1,0,2,90,0,pink
3205,90.0,2,0,1,89,0,pink
3206,230.0,3,0,1,88,0,pink
3207,54.0,30,0,1,176,0,pink
3208,90.0,2,0,1,179,0,pink
3209,110.0,3,0,1,89,0,pink
3210,109.0,2,0,8,99,0,pink
3211,150.0,2,0,1,90,0,pink
3212,109.0,2,1,8,348,2,dark purple
3213,55.0,2,18,4,237,2,dark purple
3214,145.0,2,0,1,88,0,pink
3215,28.0,13,15,1,0,0,pink
3216,220.0,2,4,2,364,2,dark purple
3217,82.0,1,41,1,146,0,pink
3218,58.0,1,5,1,22,0,pink
3219,170.0,2,6,1,172,0,pink
3220,70.0,1,1,1,89,0,pink
3221,70.0,1,2,1,89,0,pink
3222,84.0,1,3,1,180,0,pink
3223,90.0,1,3,1,362,2,dark purple
3224,96.0,2,1,1,0,0,pink
3225,199.0,2,8,1,339,2,dark purple
3226,120.0,2,2,1,0,0,pink
3227,149.0,2,2,1,309,2,dark purple
3228,60.0,1,29,1,81,0,pink
3229,151.0,2,71,1,170,0,pink
3230,45.0,1,5,1,357,2,dark purple
3231,70.0,1,10,1,0,0,pink
3232,65.0,7,1,1,0,0,pink
3233,108.0,1,2,1,6,0,pink
3234,44.0,30,3,18,355,2,dark purple
3235,200.0,2,0,1,179,2,dark purple
3236,39.0,1,18,1,12,0,pink
3237,220.0,10,1,1,363,2,dark purple
3238,137.0,1,0,2,3,0,pink
3239,99.0,2,1,1,0,0,pink
3240,64.0,1,135,11,237,2,dark purple
3241,100.0,2,2,2,3,0,pink
3242,39.0,2,0,1,0,0,pink
3243,100.0,1,0,1,364,2,dark purple
3244,180.0,2,6,1,0,0,pink
3245,110.0,2,4,1,362,2,dark purple
3246,130.0,1,0,2,87,0,pink
3247,58.0,2,39,1,85,0,pink
3248,80.0,3,8,2,3,0,pink
3249,70.0,2,9,2,23,0,pink
3250,3582.0,2,1,1,0,1,purple
3251,120.0,1,1,2,365,2,dark purple
3252,58.0,1,0,1,0,0,pink
3253,75.0,2,1,1,90,0,pink
3254,55.0,3,5,1,0,0,pink
3255,100.0,3,0,1,90,0,pink
3256,125.0,2,1,1,88,0,pink
3257,38.0,7,4,1,0,0,pink
3258,135.0,2,0,1,89,0,pink
3259,250.0,1,0,1,89,0,pink
3260,40.0,1,28,1,194,0,pink
3261,70.0,1,0,1,177,0,pink
3262,30.0,1,12,1,276,2,dark purple
3263,49.0,3,2,2,0,0,pink
3264,99.0,7,5,1,0,0,pink
3265,35.0,1,0,2,89,0,pink
3266,24.0,20,3,2,238,2,dark purple
3267,90.0,5,0,1,88,0,pink
3268,150.0,4,8,1,0,0,pink
3269,59.0,1,39,2,306,2,dark purple
3270,114.0,2,18,1,0,0,pink
3271,86.0,2,25,1,175,0,pink
3272,281.0,1,16,1,319,2,dark purple
3273,75.0,2,17,1,82,0,pink
3274,85.0,2,5,1,0,0,pink
3275,73.0,3,51,5,85,0,pink
3276,125.0,3,22,5,160,0,pink
3277,49.0,1,18,1,2,0,pink
3278,93.0,2,1,1,140,0,pink
3279,130.0,1,1,1,89,0,pink
3280,116.0,1,57,1,92,0,pink
3281,113.0,7,0,1,0,0,pink
3282,45.0,3,3,2,0,0,pink
3283,40.0,3,5,2,0,0,pink
3284,85.0,7,0,2,158,0,pink
3285,70.0,1,0,2,90,0,pink
3286,240.0,2,3,1,0,0,pink
3287,45.0,6,2,8,336,2,dark purple
3288,108.0,2,8,1,0,0,pink
3289,76.0,3,16,2,75,0,pink
3290,90.0,3,10,2,76,0,pink
3291,70.0,7,4,1,89,0,pink
3292,102.0,7,0,7,77,0,pink
3293,88.0,15,0,7,346,2,dark purple
3294,114.0,7,0,7,57,0,pink
3295,100.0,15,0,7,346,2,dark purple
3296,115.0,2,0,1,0,0,pink
3297,30.0,3,4,2,144,0,pink
3298,35.0,5,1,1,80,0,pink
3299,50.0,1,8,1,165,0,pink
3300,299.0,2,7,1,363,2,dark purple
3301,140.0,7,0,7,57,0,pink
3302,150.0,1,10,1,347,2,dark purple
3303,123.0,15,0,7,346,2,dark purple
3304,180.0,7,0,7,6,0,pink
3305,120.0,2,2,1,0,0,pink
3306,233.0,1,0,6,327,2,dark purple
3307,183.0,1,0,6,326,2,dark purple
3308,253.0,1,0,6,325,2,dark purple
3309,273.0,1,0,6,314,2,dark purple
3310,293.0,1,0,6,308,2,dark purple
3311,383.0,1,0,6,316,2,dark purple
3312,60.0,14,2,1,304,2,dark purple
3313,69.0,2,2,1,0,0,pink
3314,54.0,5,3,1,80,0,pink
3315,95.0,3,7,1,81,0,pink
3316,231.0,1,21,2,352,2,dark purple
3317,151.0,1,0,4,299,2,dark purple
3318,186.0,1,32,1,67,0,pink
3319,80.0,5,2,1,0,0,pink
3320,55.0,2,0,1,88,0,pink
3321,79.0,3,0,1,0,0,pink
3322,83.0,2,2,1,107,0,pink
3323,78.0,1,95,3,334,2,dark purple
3324,96.0,1,218,3,341,2,dark purple
3325,129.0,1,35,2,356,2,dark purple
3326,214.0,2,4,1,0,0,pink
3327,45.0,2,3,2,326,2,dark purple
3328,100.0,7,1,1,171,0,pink
3329,35.0,20,1,2,22,0,pink
3330,87.0,1,17,4,101,0,pink
3331,175.0,1,0,1,365,2,dark purple
3332,85.0,3,10,1,0,0,pink
3333,50.0,4,2,1,62,0,pink
3334,120.0,2,4,1,0,0,pink
3335,166.0,2,10,4,364,2,dark purple
3336,129.0,3,10,1,300,2,dark purple
3337,108.0,2,7,1,0,0,pink
3338,115.0,3,14,2,0,0,pink
3339,65.0,1,7,1,80,0,pink
3340,35.0,30,2,3,153,0,pink
3341,99.0,1,7,12,0,0,pink
3342,80.0,7,13,1,109,0,pink
3343,150.0,1,75,12,135,0,pink
3344,115.0,2,15,1,0,0,pink
3345,65.0,2,10,1,0,0,pink
3346,285.0,14,0,3,268,2,dark purple
3347,75.0,2,1,1,83,0,pink
3348,78.0,1,1,1,82,0,pink
3349,75.0,4,2,1,0,0,pink
3350,37.0,2,15,1,11,0,pink
3351,132.0,2,10,1,0,0,pink
3352,100.0,150,0,1,180,0,pink
3353,60.0,4,1,1,87,0,pink
3354,65.0,15,0,2,365,2,dark purple
3355,84.0,2,1,1,0,0,pink
3356,50.0,1,4,1,25,0,pink
3357,90.0,1,238,12,136,0,pink
3358,126.0,2,12,1,0,0,pink
3359,160.0,7,0,2,365,2,dark purple
3360,200.0,1,0,1,0,0,pink
3361,190.0,1,4,4,307,2,dark purple
3362,100.0,1,57,3,341,2,dark purple
3363,158.0,1,183,3,299,2,dark purple
3364,214.0,3,1,1,161,0,pink
3365,113.0,1,0,2,348,2,dark purple
3366,84.0,2,1,1,0,0,pink
3367,132.0,2,5,1,0,0,pink
3368,103.0,1,1,4,284,2,dark purple
3369,148.0,1,1,4,293,2,dark purple
3370,164.0,1,0,4,303,2,dark purple
3371,50.0,3,3,1,0,0,pink
3372,40.0,20,8,2,0,0,pink
3373,70.0,2,1,1,0,0,pink
3374,40.0,10,3,1,0,0,pink
3375,160.0,7,6,2,28,0,pink
3376,50.0,7,18,1,39,0,pink
3377,28.0,30,1,3,84,0,pink
3378,36.0,5,2,5,0,0,pink
3379,96.0,2,2,1,0,0,pink
3380,146.0,1,6,5,327,2,dark purple
3381,106.0,2,0,2,18,0,pink
3382,35.0,7,1,1,0,0,pink
3383,400.0,3,0,1,178,2,dark purple
3384,38.0,7,2,1,0,0,pink
3385,39.0,2,3,1,57,0,pink
3386,204.0,3,12,1,174,2,dark purple
3387,140.0,1,135,2,352,2,dark purple
3388,76.0,4,8,1,151,0,pink
3389,65.0,1,7,1,52,0,pink
3390,120.0,2,1,1,80,0,pink
3391,318.0,1,0,7,223,2,dark purple
3392,96.0,2,1,1,0,0,pink
3393,144.0,2,6,1,0,0,pink
3394,70.0,2,1,2,360,2,dark purple
3395,89.0,3,13,1,12,0,pink
3396,38.0,1,7,1,39,0,pink
3397,81.0,2,0,1,0,0,pink
3398,142.0,1,1,1,364,2,dark purple
3399,96.0,2,8,1,0,0,pink
3400,66.0,90,2,1,362,2,dark purple
3401,44.0,30,10,1,0,0,pink
3402,88.0,4,1,1,363,2,dark purple
3403,99.0,5,1,1,69,0,pink
3404,500.0,2,3,1,83,0,pink
3405,90.0,4,4,1,23,0,pink
3406,40.0,15,1,1,4,0,pink
3407,86.0,1,1,1,8,0,pink
3408,49.0,28,3,1,60,0,pink
3409,49.0,7,7,1,6,0,pink
3410,59.0,3,24,1,82,0,pink
3411,70.0,5,2,1,52,0,pink
3412,70.0,2,0,2,89,0,pink
3413,55.0,2,0,2,89,0,pink
3414,90.0,2,2,1,0,0,pink
3415,60.0,3,72,5,62,0,pink
3416,300.0,1,0,7,317,2,dark purple
3417,306.0,1,1,7,320,2,dark purple
3418,94.0,3,5,2,27,0,pink
3419,92.0,25,4,33,0,0,pink
3420,95.0,2,3,1,0,0,pink
3421,139.0,1,0,6,279,2,dark purple
3422,89.0,1,0,6,279,2,dark purple
